[    0s] Using BUILD_ROOT=/var/cache/obs/worker/root_3/.mount
[    0s] Using BUILD_ARCH=riscv64
[    0s] Doing qemu build in /var/cache/obs/worker/root_3/root
[    0s] 
[    1s] 
[    1s] oerv-obs-worker-02 started "build _service:tar_scm:zookeeper.spec" at Thu Mar 23 16:19:19 UTC 2023.
[    1s] 
[    1s] Building zookeeper for project 'openEuler:23.03' repository '23.03' arch 'riscv64' srcmd5 '69a5d2b0b1c21e99795b915a22aa370b'
[    1s] 
[    1s] processing recipe /var/cache/obs/worker/root_3/.build-srcdir/_service:tar_scm:zookeeper.spec ...
[    1s] running changelog2spec --target rpm --file /var/cache/obs/worker/root_3/.build-srcdir/_service:tar_scm:zookeeper.spec
[    1s] init_buildsystem --configdir /var/run/obs/worker/3/build/configs --cachedir /var/cache/build --prepare --clean --rpmlist /var/cache/obs/worker/root_3/.build.rpmlist /var/cache/obs/worker/root_3/.build-srcdir/_service:tar_scm:zookeeper.spec build ...
[    2s] cycle: coreutils -> bash
[    2s]   breaking dependency coreutils -> bash
[    2s] cycle: coreutils -> info
[    2s]   breaking dependency coreutils -> info
[    2s] cycle: filesystem -> coreutils -> glibc
[    2s]   breaking dependency filesystem -> coreutils
[    2s] cycle: filesystem -> bash -> coreutils -> glibc
[    2s]   breaking dependency filesystem -> bash
[    2s] cycle: coreutils -> libcap
[    2s]   breaking dependency coreutils -> libcap
[    2s] cycle: coreutils -> openssl-libs
[    2s]   breaking dependency coreutils -> openssl-libs
[    2s] cycle: systemd -> audit
[    2s]   breaking dependency audit -> systemd
[    2s] cycle: perl-Carp -> perl-libs
[    2s]   breaking dependency perl-libs -> perl-Carp
[    2s] cycle: perl-libs -> perl-Exporter
[    2s]   breaking dependency perl-libs -> perl-Exporter
[    2s] cycle: perl-Carp -> perl-Exporter
[    2s]   breaking dependency perl-Exporter -> perl-Carp
[    2s] cycle: nss-util -> nss
[    2s]   breaking dependency nss -> nss-util
[    2s] cycle: nss-softokn -> nss-util -> nss
[    2s]   breaking dependency nss -> nss-softokn
[    2s] cycle: perl-constant -> perl -> perl-Getopt-Long
[    2s]   breaking dependency perl -> perl-Getopt-Long
[    2s] cycle: perl-constant -> perl
[    2s]   breaking dependency perl -> perl-constant
[    2s] cycle: perl -> perl-Data-Dumper
[    2s]   breaking dependency perl-Data-Dumper -> perl
[    2s] cycle: perl-constant -> perl -> perl-Data-Dumper
[    2s]   breaking dependency perl -> perl-Data-Dumper
[    2s] cycle: rpm -> rpm-libs
[    2s]   breaking dependency rpm -> rpm-libs
[    2s] [1/114] preinstalling avahi-devel...
[   10s] [62/114] preinstalling pcre-devel...
[   11s] [63/114] preinstalling popt...
[   11s] [64/114] preinstalling elfutils...
[   11s] [65/114] preinstalling grep...
[   11s] [66/114] preinstalling info...
[   11s] [67/114] preinstalling kmod-libs...
[   11s] [68/114] preinstalling libblkid...
[   11s] [69/114] preinstalling tar...
[   11s] [70/114] preinstalling libgcrypt-devel...
[   11s] [71/114] preinstalling lua...
[   11s] [72/114] preinstalling openssl...
[   12s] [73/114] preinstalling audit...
[   12s] [74/114] preinstalling pam...
[   12s] [75/114] preinstalling nss...
[   12s] [76/114] preinstalling luajit-devel...
[   12s] [77/114] preinstalling efibootmgr...
[   12s] [78/114] preinstalling elfutils-extra...
[   12s] [79/114] preinstalling chkconfig...
[   12s] [80/114] preinstalling copy-jdk-configs...
[   12s] [81/114] preinstalling libfdisk...
[   12s] [82/114] preinstalling file...
[   13s] [83/114] preinstalling libcap...
[   13s] [84/114] preinstalling libmount...
[   13s] [85/114] preinstalling libsemanage...
[   13s] [86/114] preinstalling nss-util...
[   13s] [87/114] preinstalling xz...
[   13s] [88/114] preinstalling findutils...
[   13s] [89/114] preinstalling sudo...
[   13s] [90/114] preinstalling iputils...
[   13s] [91/114] preinstalling nss-softokn...
[   14s] [92/114] preinstalling glib2...
[   14s] [93/114] preinstalling shadow...
[   14s] [94/114] preinstalling systemd-libs...
[   14s] [95/114] preinstalling rpm...
[   14s] [96/114] preinstalling dbus-libs...
[   14s] [97/114] preinstalling vala-devel...
[   15s] [98/114] preinstalling gobject-introspection...
[   15s] [99/114] preinstalling openEuler-rpm-config...
[   15s] [100/114] preinstalling rpm-libs...
[   15s] [101/114] preinstalling util-linux...
[   15s] [102/114] preinstalling systemd...
[   16s] [103/114] preinstalling erlang...
[   16s] [104/114] preinstalling net-tools...
[   16s] [105/114] preinstalling vala...
[   16s] [106/114] preinstalling device-mapper...
[   16s] [107/114] preinstalling supermin...
[   16s] [108/114] preinstalling perl...
[   17s] [109/114] preinstalling perl-constant...
[   17s] [110/114] preinstalling cryptsetup...
[   17s] [111/114] preinstalling lvm2...
[   17s] [112/114] preinstalling perl-Getopt-Long...
[   17s] [113/114] preinstalling perl-Data-Dumper...
[   17s] [114/114] preinstalling git...
[   18s] 
[   18s] copying packages...
[   22s] reordering...cycle: coreutils -> bash
[   22s]   breaking dependency coreutils -> bash
[   22s] cycle: coreutils -> info
[   22s]   breaking dependency coreutils -> info
[   22s] cycle: glibc -> basesystem -> filesystem -> coreutils -> gmp
[   22s]   breaking dependency filesystem -> coreutils
[   22s] cycle: glibc -> basesystem -> filesystem -> bash -> coreutils -> gmp
[   22s]   breaking dependency filesystem -> bash
[   22s] cycle: glibc -> basesystem -> filesystem -> setup -> openEuler-release -> coreutils -> gmp
[   22s]   breaking dependency filesystem -> setup
[   22s] cycle: glibc -> basesystem -> setup -> openEuler-release -> coreutils -> gmp
[   22s]   breaking dependency coreutils -> gmp
[   22s] cycle: glibc -> basesystem -> setup -> openEuler-release -> coreutils
[   22s]   breaking dependency coreutils -> glibc
[   22s] cycle: glibc -> basesystem -> setup -> openEuler-release -> coreutils -> libacl
[   22s]   breaking dependency coreutils -> libacl
[   22s] cycle: glibc -> basesystem -> setup -> openEuler-release -> coreutils -> attr
[   22s]   breaking dependency coreutils -> attr
[   22s] cycle: coreutils -> libcap
[   22s]   breaking dependency coreutils -> libcap
[   22s] cycle: glibc -> basesystem -> setup -> openEuler-release -> coreutils -> openssl-libs
[   22s]   breaking dependency coreutils -> openssl-libs
[   22s] cycle: glibc -> basesystem -> setup -> openEuler-release -> coreutils -> libselinux
[   22s]   breaking dependency openEuler-release -> coreutils
[   22s] cycle: glibc -> basesystem -> setup -> openEuler-release -> bash -> coreutils -> libselinux
[   22s]   breaking dependency bash -> coreutils
[   22s] cycle: glibc -> basesystem -> setup -> openEuler-release -> bash
[   22s]   breaking dependency glibc -> basesystem
[   22s] cycle: glibc -> glibc-common -> bash
[   22s]   breaking dependency glibc-common -> bash
[   22s] cycle: glibc -> glibc-common -> coreutils -> libselinux
[   22s]   breaking dependency libselinux -> glibc
[   22s] cycle: glibc -> glibc-common -> coreutils -> libselinux -> pcre2
[   22s]   breaking dependency pcre2 -> glibc
[   22s] cycle: glibc -> glibc-common -> coreutils -> libselinux -> pcre2 -> readline
[   22s]   breaking dependency readline -> glibc
[   22s] cycle: glibc -> glibc-common -> coreutils -> libselinux -> pcre2 -> readline -> ncurses-libs
[   22s]   breaking dependency glibc-common -> coreutils
[   22s] cycle: glibc -> glibc-common
[   22s]   breaking dependency glibc-common -> glibc
[   22s] cycle: glibc -> glibc-common -> libselinux -> pcre2 -> readline -> ncurses-libs
[   22s]   breaking dependency readline -> ncurses-libs
[   22s] cycle: libselinux -> libsepol -> coreutils
[   22s]   breaking dependency libsepol -> coreutils
[   22s] cycle: glibc -> glibc-common -> libselinux -> libsepol -> bash
[   22s]   breaking dependency bash -> glibc
[   22s] cycle: glibc -> glibc-common -> libselinux -> libsepol -> bash -> ncurses-libs
[   22s]   breaking dependency ncurses-libs -> glibc
[   22s] cycle: glibc -> glibc-common -> libselinux -> libsepol
[   22s]   breaking dependency libsepol -> glibc
[   22s] cycle: adobe-mappings-cmap -> adobe-mappings-cmap-lang
[   22s]   breaking dependency adobe-mappings-cmap-lang -> adobe-mappings-cmap
[   22s] cycle: crypto-policies -> python3 -> openssl-libs
[   22s]   breaking dependency python3 -> openssl-libs
[   22s] cycle: libnsl2 -> libtirpc -> krb5-libs -> crypto-policies -> python3
[   22s]   breaking dependency python3 -> libnsl2
[   22s] cycle: libtirpc -> krb5-libs -> crypto-policies -> python3
[   22s]   breaking dependency python3 -> libtirpc
[   22s] cycle: pam -> libpwquality
[   22s]   breaking dependency pam -> libpwquality
[   22s] cycle: systemd -> audit
[   22s]   breaking dependency audit -> systemd
[   22s] cycle: rpm -> rpm-libs
[   22s]   breaking dependency rpm -> rpm-libs
[   22s] cycle: hunspell-en -> hunspell
[   22s]   breaking dependency hunspell -> hunspell-en
[   22s] cycle: perl-libs -> perl-Carp
[   22s]   breaking dependency perl-libs -> perl-Carp
[   22s] cycle: perl-libs -> perl-Exporter
[   22s]   breaking dependency perl-libs -> perl-Exporter
[   22s] cycle: nss -> nss-util
[   22s]   breaking dependency nss -> nss-util
[   22s] cycle: nss -> nss-softokn -> nss-util
[   22s]   breaking dependency nss -> nss-softokn
[   22s] cycle: erlang-erts -> erlang-kernel
[   22s]   breaking dependency erlang-erts -> erlang-kernel
[   22s] cycle: erlang-erts -> erlang-stdlib -> erlang-compiler -> erlang-crypto
[   22s]   breaking dependency erlang-erts -> erlang-stdlib
[   22s] cycle: erlang-kernel -> erlang-stdlib -> erlang-compiler -> erlang-crypto
[   22s]   breaking dependency erlang-crypto -> erlang-kernel
[   22s] cycle: erlang-stdlib -> erlang-compiler -> erlang-crypto
[   22s]   breaking dependency erlang-compiler -> erlang-crypto
[   22s] cycle: erlang-compiler -> erlang-hipe
[   22s]   breaking dependency erlang-hipe -> erlang-compiler
[   22s] cycle: erlang-kernel -> erlang-stdlib -> erlang-compiler -> erlang-hipe
[   22s]   breaking dependency erlang-stdlib -> erlang-compiler
[   22s] cycle: erlang-stdlib -> erlang-crypto
[   22s]   breaking dependency erlang-crypto -> erlang-stdlib
[   22s] cycle: erlang-kernel -> erlang-stdlib
[   22s]   breaking dependency erlang-stdlib -> erlang-kernel
[   22s] cycle: fontconfig -> urw-base35-gothic-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-gothic-fonts
[   22s] cycle: fontconfig -> urw-base35-nimbus-sans-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-nimbus-sans-fonts
[   22s] cycle: fontconfig -> urw-base35-nimbus-roman-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-nimbus-roman-fonts
[   22s] cycle: fontconfig -> urw-base35-d050000l-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-d050000l-fonts
[   22s] cycle: fontconfig -> urw-base35-c059-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-c059-fonts
[   22s] cycle: fontconfig -> urw-base35-bookman-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-bookman-fonts
[   22s] cycle: fontconfig -> urw-base35-p052-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-p052-fonts
[   22s] cycle: fontconfig -> urw-base35-nimbus-mono-ps-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-nimbus-mono-ps-fonts
[   22s] cycle: fontconfig -> urw-base35-z003-fonts
[   22s]   breaking dependency fontconfig -> urw-base35-z003-fonts
[   22s] cycle: perl-Carp -> perl-Exporter
[   22s]   breaking dependency perl-Exporter -> perl-Carp
[   22s] cycle: perl -> perl-PathTools
[   22s]   breaking dependency perl -> perl-PathTools
[   22s] cycle: perl -> perl-ExtUtils-MakeMaker
[   22s]   breaking dependency perl -> perl-ExtUtils-MakeMaker
[   22s] cycle: perl -> perl-File-Path -> perl-PathTools
[   22s]   breaking dependency perl -> perl-File-Path
[   22s] cycle: perl -> perl-Getopt-Long -> perl-Pod-Usage
[   22s]   breaking dependency perl -> perl-Getopt-Long
[   22s] cycle: perl -> perl-Locale-Maketext
[   22s]   breaking dependency perl -> perl-Locale-Maketext
[   22s] cycle: perl -> perl-Pod-Simple
[   22s]   breaking dependency perl -> perl-Pod-Simple
[   22s] cycle: perl -> perl-Socket
[   22s]   breaking dependency perl -> perl-Socket
[   22s] cycle: perl -> perl-Storable
[   22s]   breaking dependency perl -> perl-Storable
[   22s] cycle: perl -> perl-Text-Tabs+Wrap
[   22s]   breaking dependency perl -> perl-Text-Tabs+Wrap
[   22s] cycle: perl -> perl-Time-Local -> perl-constant
[   22s]   breaking dependency perl -> perl-Time-Local
[   22s] cycle: perl -> perl-constant
[   22s]   breaking dependency perl -> perl-constant
[   22s] cycle: perl -> perl-threads
[   22s]   breaking dependency perl -> perl-threads
[   22s] cycle: perl -> perl-threads-shared
[   22s]   breaking dependency perl -> perl-threads-shared
[   22s] cycle: perl -> perl-Archive-Tar
[   22s]   breaking dependency perl -> perl-Archive-Tar
[   22s] cycle: perl-B-Debug -> perl
[   22s]   breaking dependency perl -> perl-B-Debug
[   22s] cycle: perl -> perl-CPAN-Meta -> perl-CPAN-Meta-Requirements
[   22s]   breaking dependency perl -> perl-CPAN-Meta
[   22s] cycle: perl -> perl-CPAN-Meta-Requirements
[   22s]   breaking dependency perl -> perl-CPAN-Meta-Requirements
[   22s] cycle: perl -> perl-CPAN-Meta-YAML
[   22s]   breaking dependency perl -> perl-CPAN-Meta-YAML
[   22s] cycle: perl -> perl-Compress-Raw-Bzip2
[   22s]   breaking dependency perl -> perl-Compress-Raw-Bzip2
[   22s] cycle: perl -> perl-Compress-Raw-Zlib
[   22s]   breaking dependency perl -> perl-Compress-Raw-Zlib
[   22s] cycle: perl -> perl-Config-Perl-V
[   22s]   breaking dependency perl -> perl-Config-Perl-V
[   22s] cycle: perl -> perl-Data-Dumper
[   22s]   breaking dependency perl -> perl-Data-Dumper
[   22s] cycle: perl -> perl-Devel-PPPort
[   22s]   breaking dependency perl -> perl-Devel-PPPort
[   22s] cycle: perl -> perl-Digest-SHA
[   22s]   breaking dependency perl -> perl-Digest-SHA
[   22s] cycle: perl -> perl-Encode
[   22s]   breaking dependency perl -> perl-Encode
[   22s] cycle: perl -> perl-Env
[   22s]   breaking dependency perl -> perl-Env
[   22s] cycle: perl -> perl-ExtUtils-Command
[   22s]   breaking dependency perl -> perl-ExtUtils-Command
[   22s] cycle: perl -> perl-ExtUtils-Install
[   22s]   breaking dependency perl -> perl-ExtUtils-Install
[   22s] cycle: perl -> perl-ExtUtils-Manifest
[   22s]   breaking dependency perl -> perl-ExtUtils-Manifest
[   22s] cycle: perl -> perl-ExtUtils-ParseXS
[   22s]   breaking dependency perl -> perl-ExtUtils-ParseXS
[   22s] cycle: perl -> perl-File-Fetch -> perl-PathTools
[   22s]   breaking dependency perl -> perl-File-Fetch
[   22s] cycle: perl -> perl-File-Temp -> perl-PathTools
[   22s]   breaking dependency perl -> perl-File-Temp
[   22s] cycle: perl -> perl-Filter
[   22s]   breaking dependency perl -> perl-Filter
[   22s] cycle: perl -> perl-Filter-Simple -> perl-Filter
[   22s]   breaking dependency perl -> perl-Filter-Simple
[   22s] cycle: perl -> perl-HTTP-Tiny
[   22s]   breaking dependency perl -> perl-HTTP-Tiny
[   22s] cycle: perl -> perl-IO-Compress
[   22s]   breaking dependency perl -> perl-IO-Compress
[   22s] cycle: perl -> perl-IO-Socket-IP
[   22s]   breaking dependency perl -> perl-IO-Socket-IP
[   22s] cycle: perl -> perl-IPC-Cmd -> perl-ExtUtils-MakeMaker
[   22s]   breaking dependency perl -> perl-IPC-Cmd
[   22s] cycle: perl -> perl-IPC-SysV
[   22s]   breaking dependency perl -> perl-IPC-SysV
[   22s] cycle: perl -> perl-JSON-PP
[   22s]   breaking dependency perl -> perl-JSON-PP
[   22s] cycle: perl -> perl-Locale-Codes -> perl-constant
[   22s]   breaking dependency perl -> perl-Locale-Codes
[   22s] cycle: perl -> perl-Math-BigInt
[   22s]   breaking dependency perl -> perl-Math-BigInt
[   22s] cycle: perl -> perl-Math-BigInt-FastCalc -> perl-Math-BigInt
[   22s]   breaking dependency perl -> perl-Math-BigInt-FastCalc
[   22s] cycle: perl -> perl-Math-BigRat -> perl-Math-BigInt
[   22s]   breaking dependency perl -> perl-Math-BigRat
[   22s] cycle: perl -> perl-Module-CoreList
[   22s]   breaking dependency perl -> perl-Module-CoreList
[   22s] cycle: perl -> perl-Module-Load -> perl-PathTools
[   22s]   breaking dependency perl -> perl-Module-Load
[   22s] cycle: perl -> perl-Module-Load-Conditional
[   22s]   breaking dependency perl -> perl-Module-Load-Conditional
[   22s] cycle: perl -> perl-Module-Metadata
[   22s]   breaking dependency perl -> perl-Module-Metadata
[   22s] cycle: perl -> perl-Params-Check
[   22s]   breaking dependency perl -> perl-Params-Check
[   22s] cycle: perl -> perl-Pod-Checker
[   22s]   breaking dependency perl -> perl-Pod-Checker
[   22s] cycle: perl -> perl-Pod-Parser
[   22s]   breaking dependency perl -> perl-Pod-Parser
[   22s] cycle: perl -> perl-Pod-Perldoc
[   22s]   breaking dependency perl -> perl-Pod-Perldoc
[   22s] cycle: perl -> perl-Pod-Usage
[   22s]   breaking dependency perl -> perl-Pod-Usage
[   22s] cycle: perl -> perl-Sys-Syslog
[   22s]   breaking dependency perl -> perl-Sys-Syslog
[   22s] cycle: perl -> perl-Term-Cap
[   22s]   breaking dependency perl -> perl-Term-Cap
[   22s] cycle: perl -> perl-Test-Harness
[   22s]   breaking dependency perl -> perl-Test-Harness
[   22s] cycle: perl -> perl-Test-Simple
[   22s]   breaking dependency perl -> perl-Test-Simple
[   22s] cycle: perl -> perl-Text-Balanced
[   22s]   breaking dependency perl -> perl-Text-Balanced
[   22s] cycle: perl -> perl-Thread-Queue -> perl-threads-shared
[   22s]   breaking dependency perl -> perl-Thread-Queue
[   22s] cycle: perl -> perl-Unicode-Collate -> perl-PathTools
[   22s]   breaking dependency perl -> perl-Unicode-Collate
[   22s] cycle: perl -> perl-autodie
[   22s]   breaking dependency perl -> perl-autodie
[   22s] cycle: perl -> perl-bignum -> perl-Math-BigInt
[   22s]   breaking dependency perl -> perl-bignum
[   22s] cycle: perl -> perl-Encode-devel
[   22s]   breaking dependency perl -> perl-Encode-devel
[   22s] cycle: perl -> perl-experimental
[   22s]   breaking dependency perl -> perl-experimental
[   22s] cycle: perl -> perl-libnet
[   22s]   breaking dependency perl -> perl-libnet
[   22s] cycle: perl -> perl-podlators
[   22s]   breaking dependency perl -> perl-podlators
[   22s] cycle: perl -> perl-version
[   22s]   breaking dependency perl -> perl-version
[   22s] cycle: glib2-devel -> sysprof-devel
[   22s]   breaking dependency glib2-devel -> sysprof-devel
[   22s] cycle: libglvnd-egl -> mesa-libEGL
[   22s]   breaking dependency mesa-libEGL -> libglvnd-egl
[   22s] cycle: libxcrypt-devel -> glibc-devel
[   22s]   breaking dependency glibc-devel -> libxcrypt-devel
[   22s] cycle: groovy -> gpars
[   22s]   breaking dependency groovy -> gpars
[   22s] cycle: cmake-data -> cmake
[   22s]   breaking dependency cmake -> cmake-data
[   22s] cycle: erlang-compiler -> erlang-hipe -> erlang-syntax_tools
[   22s]   breaking dependency erlang-syntax_tools -> erlang-compiler
[   22s] cycle: erlang-inets -> erlang-ssl
[   22s]   breaking dependency erlang-inets -> erlang-ssl
[   22s] cycle: libglvnd-glx -> mesa-libGL
[   22s]   breaking dependency mesa-libGL -> libglvnd-glx
[   22s] cycle: gupnp-igd -> gssdp -> gtk4 -> gstreamer1-plugins-bad-free -> libnice
[   22s]   breaking dependency gtk4 -> gstreamer1-plugins-bad-free
[   22s] cycle: perl-Getopt-Long -> perl-Pod-Usage
[   22s]   breaking dependency perl-Pod-Usage -> perl-Getopt-Long
[   22s] cycle: perl-Getopt-Long -> perl-Pod-Usage -> perl-podlators -> perl-Encode
[   22s]   breaking dependency perl-podlators -> perl-Encode
[   22s] cycle: perl-Getopt-Long -> perl-Pod-Usage -> perl-podlators
[   22s]   breaking dependency perl-podlators -> perl-Getopt-Long
[   22s] cycle: perl-Getopt-Long -> perl-Pod-Usage -> perl-podlators -> perl-Pod-Simple -> perl-Encode
[   22s]   breaking dependency perl-Encode -> perl-Getopt-Long
[   22s] cycle: perl-Getopt-Long -> perl-Pod-Usage -> perl-podlators -> perl-Pod-Simple
[   22s]   breaking dependency perl-podlators -> perl-Pod-Simple
[   22s] cycle: perl-Pod-Usage -> perl-podlators
[   22s]   breaking dependency perl-podlators -> perl-Pod-Usage
[   22s] cycle: perl-Getopt-Long -> perl-Pod-Usage -> perl-Pod-Perldoc -> perl-Pod-Simple
[   22s]   breaking dependency perl-Pod-Perldoc -> perl-Pod-Simple
[   22s] cycle: openssh -> openssh-server
[   22s]   breaking dependency openssh-server -> openssh
[   22s] cycle: perl-Git -> git
[   22s]   breaking dependency git -> perl-Git
[   22s] cycle: xalan-j2 -> xerces-j2
[   22s]   breaking dependency xerces-j2 -> xalan-j2
[   22s] cycle: perl-ExtUtils-Install -> perl-ExtUtils-MakeMaker
[   22s]   breaking dependency perl-ExtUtils-MakeMaker -> perl-ExtUtils-Install
[   23s] done
[   23s] Warning: cross compile not possible due to missing static binaries. please install build-initvm package for that purpose.
[   23s]          check that the right architecture is available for your build host, you need initvm.x86_64 for this one.
[   23s] booting qemu...
[   23s] ### VM INTERACTION START ###
[   23s] Using UART console
[   23s] qemu-system-riscv64 -nodefaults -no-reboot -nographic -vga none -cpu rv64 -bios none -M virt -object rng-random,filename=/dev/urandom,id=rng0 -device virtio-rng-device,rng=rng0 -netdev user,id=n0 -device virtio-net-pci,netdev=n0 -kernel /var/run/obs/worker/3/build/kernel.riscv64 -initrd /var/run/obs/worker/3/build/initrd.riscv64 -append root=/dev/sda rootfstype=ext3 rootflags=data=writeback,nobarrier,commit=150,noatime ext4.allow_unsupported=1 mitigations=off panic=1 quiet no-kvmclock elevator=noop nmi_watchdog=0 rw console=ttyS0 init=/.build/build -m 2048 -drive file=/var/cache/obs/worker/root_3/root,format=raw,if=none,id=disk,cache=unsafe -device virtio-blk-device,drive=disk,serial=0 -drive file=/var/cache/obs/worker/root_3/swap,format=raw,if=none,id=swap,cache=unsafe -device virtio-blk-device,drive=swap,serial=1 -serial stdio -chardev socket,id=monitor,server,nowait,path=/var/cache/obs/worker/root_3/root.qemu/monitor -mon chardev=monitor,mode=readline -smp 1,threads=1
[   23s] qemu-system-riscv64: -chardev socket,id=monitor,server,nowait,path=/var/cache/obs/worker/root_3/root.qemu/monitor: warning: short-form boolean option 'server' deprecated
[   23s] Please use server=on instead
[   23s] qemu-system-riscv64: -chardev socket,id=monitor,server,nowait,path=/var/cache/obs/worker/root_3/root.qemu/monitor: warning: short-form boolean option 'nowait' deprecated
[   23s] Please use wait=off instead
[   23s] 
[   23s] OpenSBI v1.0
